deltaT,velo,trueVelo
0.1,2.298778364015851,0.6082762530298219
0.2,1.339718000718528,0.6082762530298219
0.30000000000000004,1.3177015755622956,0.6082762530298219
0.4,1.3038884113715223,0.6082762530298219
0.5,1.2050603501593358,0.6082762530298219
0.6000000000000001,0.9618106081163805,0.6082762530298219
0.7000000000000001,0.8023594280573011,0.6082762530298219
0.8,0.639904495688389,0.6082762530298219
0.9,0.6290438321734492,0.6082762530298219
1.0,0.5901624452514348,0.6082762530298219
